pruid,prname,date,numtotal,numdeathstoday
61,Northwest Territories,2021-09-25,918,0
62,Nunavut,2021-09-25,663,0
99,Repatriated travellers,2021-09-25,13,0
1,Canada,2021-09-25,1603759,22
59,British Columbia,2021-09-26,184074,0
48,Alberta,2021-09-26,291780,0
47,Saskatchewan,2021-09-26,65501,3
46,Manitoba,2021-09-26,60204,0
35,Ontario,2021-09-26,583928,6
24,Quebec,2021-09-26,407943,2
10,Newfoundland and Labrador,2021-09-26,1692,0
13,New Brunswick,2021-09-26,3850,0
12,Nova Scotia,2021-09-26,6486,0
11,Prince Edward Island,2021-09-26,295,0
60,Yukon,2021-09-26,745,0
61,Northwest Territories,2021-09-26,918,0
62,Nunavut,2021-09-26,663,0
99,Repatriated travellers,2021-09-26,13,0
1,Canada,2021-09-26,1608092,11
59,British Columbia,2021-09-27,184780,18
48,Alberta,2021-09-27,293538,23
47,Saskatchewan,2021-09-27,65894,2
46,Manitoba,2021-09-27,60294,1
35,Ontario,2021-09-27,584541,0
24,Quebec,2021-09-27,408462,0
10,Newfoundland and Labrador,2021-09-27,1717,1
13,New Brunswick,2021-09-27,3936,0
12,Nova Scotia,2021-09-27,6569,1
11,Prince Edward Island,2021-09-27,295,0
60,Yukon,2021-09-27,751,0
61,Northwest Territories,2021-09-27,918,0
62,Nunavut,2021-09-27,663,0
99,Repatriated travellers,2021-09-27,13,0
1,Canada,2021-09-27,1612371,46
59,British Columbia,2021-09-28,185432,2
48,Alberta,2021-09-28,294784,18
47,Saskatchewan,2021-09-28,66343,10
46,Manitoba,2021-09-28,60333,2
35,Ontario,2021-09-28,585007,11
24,Quebec,2021-09-28,408931,6
10,Newfoundland and Labrador,2021-09-28,1731,0
13,New Brunswick,2021-09-28,4004,2
12,Nova Scotia,2021-09-28,6598,1
11,Prince Edward Island,2021-09-28,296,0
60,Yukon,2021-09-28,754,0
61,Northwest Territories,2021-09-28,970,3
62,Nunavut,2021-09-28,663,0
99,Repatriated travellers,2021-09-28,13,0
1,Canada,2021-09-28,1615859,55
59,British Columbia,2021-09-29,186245,11
48,Alberta,2021-09-29,296466,34
47,Saskatchewan,2021-09-29,66737,3
46,Manitoba,2021-09-29,60443,0
35,Ontario,2021-09-29,585502,8
24,Quebec,2021-09-29,409525,7
10,Newfoundland and Labrador,2021-09-29,1747,0
13,New Brunswick,2021-09-29,4088,1
12,Nova Scotia,2021-09-29,6638,0
11,Prince Edward Island,2021-09-29,296,0
60,Yukon,2021-09-29,754,0
61,Northwest Territories,2021-09-29,1019,1
62,Nunavut,2021-09-29,664,0
99,Repatriated travellers,2021-09-29,13,0
1,Canada,2021-09-29,1620137,65
59,British Columbia,2021-09-30,186980,9
48,Alberta,2021-09-30,298172,20
47,Saskatchewan,2021-09-30,67339,10
46,Manitoba,2021-09-30,60543,0
35,Ontario,2021-09-30,586149,9
24,Quebec,2021-09-30,410180,2
10,Newfoundland and Labrador,2021-09-30,1747,0
13,New Brunswick,2021-09-30,4187,2
12,Nova Scotia,2021-09-30,6638,0
11,Prince Edward Island,2021-09-30,299,0
60,Yukon,2021-09-30,755,0
61,Northwest Territories,2021-09-30,1059,0
62,Nunavut,2021-09-30,664,0
99,Repatriated travellers,2021-09-30,13,0
1,Canada,2021-09-30,1624725,52
59,British Columbia,2021-10-01,187694,11
48,Alberta,2021-10-01,299802,14
47,Saskatchewan,2021-10-01,67810,5
46,Manitoba,2021-10-01,60628,0
35,Ontario,2021-10-01,586817,11
24,Quebec,2021-10-01,410823,6
10,Newfoundland and Labrador,2021-10-01,1788,2
13,New Brunswick,2021-10-01,4272,1
12,Nova Scotia,2021-10-01,6715,0
11,Prince Edward Island,2021-10-01,302,0
60,Yukon,2021-10-01,755,0
61,Northwest Territories,2021-10-01,1059,0
62,Nunavut,2021-10-01,664,0
99,Repatriated travellers,2021-10-01,13,0
1,Canada,2021-10-01,1629142,50
59,British Columbia,2021-10-02,188311,0
48,Alberta,2021-10-02,301431,0
47,Saskatchewan,2021-10-02,68290,8
46,Manitoba,2021-10-02,60749,0
35,Ontario,2021-10-02,587521,7
24,Quebec,2021-10-02,411463,5
10,Newfoundland and Labrador,2021-10-02,1797,0
13,New Brunswick,2021-10-02,4412,4
12,Nova Scotia,2021-10-02,6715,0
11,Prince Edward Island,2021-10-02,302,0
60,Yukon,2021-10-02,758,0
61,Northwest Territories,2021-10-02,1143,0
62,Nunavut,2021-10-02,664,0
99,Repatriated travellers,2021-10-02,13,0
1,Canada,2021-10-02,1633569,24
59,British Columbia,2021-10-03,189018,0
48,Alberta,2021-10-03,302713,0
47,Saskatchewan,2021-10-03,68644,3
46,Manitoba,2021-10-03,60860,0
35,Ontario,2021-10-03,588101,2
24,Quebec,2021-10-03,411962,1
10,Newfoundland and Labrador,2021-10-03,1805,0
13,New Brunswick,2021-10-03,4505,2
12,Nova Scotia,2021-10-03,6715,0
11,Prince Edward Island,2021-10-03,302,0
60,Yukon,2021-10-03,758,0
61,Northwest Territories,2021-10-03,1143,0
62,Nunavut,2021-10-03,664,0
99,Repatriated travellers,2021-10-03,13,0
1,Canada,2021-10-03,1637203,8
59,British Columbia,2021-10-04,189680,10
48,Alberta,2021-10-04,303839,21
47,Saskatchewan,2021-10-04,69089,5
46,Manitoba,2021-10-04,60943,2
35,Ontario,2021-10-04,588612,2
24,Quebec,2021-10-04,412364,6
10,Newfoundland and Labrador,2021-10-04,1819,0
13,New Brunswick,2021-10-04,4580,2
12,Nova Scotia,2021-10-04,6800,0
11,Prince Edward Island,2021-10-04,302,0
60,Yukon,2021-10-04,758,0
61,Northwest Territories,2021-10-04,1143,0
62,Nunavut,2021-10-04,664,0
99,Repatriated travellers,2021-10-04,13,0
1,Canada,2021-10-04,1640606,48
59,British Columbia,2021-10-05,190372,0
48,Alberta,2021-10-05,304502,26
47,Saskatchewan,2021-10-05,69331,10
46,Manitoba,2021-10-05,61038,0
35,Ontario,2021-10-05,589041,3
24,Quebec,2021-10-05,412800,8
10,Newfoundland and Labrador,2021-10-05,1824,0
13,New Brunswick,2021-10-05,4670,1
12,Nova Scotia,2021-10-05,6839,0
11,Prince Edward Island,2021-10-05,303,0
60,Yukon,2021-10-05,783,1
61,Northwest Territories,2021-10-05,1240,0
62,Nunavut,2021-10-05,664,0
99,Repatriated travellers,2021-10-05,13,0
1,Canada,2021-10-05,1643420,49
59,British Columbia,2021-10-06,191124,9
48,Alberta,2021-10-06,305765,26
47,Saskatchewan,2021-10-06,69807,7
46,Manitoba,2021-10-06,61111,1
35,Ontario,2021-10-06,589517,14
24,Quebec,2021-10-06,413306,3
10,Newfoundland and Labrador,2021-10-06,1833,0
13,New Brunswick,2021-10-06,4741,1
12,Nova Scotia,2021-10-06,6864,1
11,Prince Edward Island,2021-10-06,303,0
60,Yukon,2021-10-06,783,0
61,Northwest Territories,2021-10-06,1305,0
62,Nunavut,2021-10-06,664,0
99,Repatriated travellers,2021-10-06,13,0
1,Canada,2021-10-06,1647136,62
59,British Columbia,2021-10-07,191748,4
48,Alberta,2021-10-07,307019,10
47,Saskatchewan,2021-10-07,70457,4
46,Manitoba,2021-10-07,61257,1
35,Ontario,2021-10-07,590104,5
24,Quebec,2021-10-07,413930,5
10,Newfoundland and Labrador,2021-10-07,1840,0
13,New Brunswick,2021-10-07,4857,0
12,Nova Scotia,2021-10-07,6893,0
11,Prince Edward Island,2021-10-07,306,0
60,Yukon,2021-10-07,788,0
61,Northwest Territories,2021-10-07,1360,0
62,Nunavut,2021-10-07,664,0
99,Repatriated travellers,2021-10-07,13,0
1,Canada,2021-10-07,1651236,29
59,British Columbia,2021-10-08,192491,5
48,Alberta,2021-10-08,308275,16
47,Saskatchewan,2021-10-08,71034,4
46,Manitoba,2021-10-08,61372,2
35,Ontario,2021-10-08,590677,10
24,Quebec,2021-10-08,414573,5
10,Newfoundland and Labrador,2021-10-08,1848,1
13,New Brunswick,2021-10-08,4987,2
12,Nova Scotia,2021-10-08,6918,0
11,Prince Edward Island,2021-10-08,306,0
60,Yukon,2021-10-08,793,0
61,Northwest Territories,2021-10-08,1411,0
62,Nunavut,2021-10-08,666,0
99,Repatriated travellers,2021-10-08,13,0
1,Canada,2021-10-08,1655364,45
59,British Columbia,2021-10-09,193094,0
48,Alberta,2021-10-09,309360,0
47,Saskatchewan,2021-10-09,71526,5
46,Manitoba,2021-10-09,61462,3
35,Ontario,2021-10-09,591331,2
24,Quebec,2021-10-09,415175,2
10,Newfoundland and Labrador,2021-10-09,1848,0
13,New Brunswick,2021-10-09,5087,0
12,Nova Scotia,2021-10-09,6945,0
11,Prince Edward Island,2021-10-09,306,0
60,Yukon,2021-10-09,796,0
61,Northwest Territories,2021-10-09,1456,0
62,Nunavut,2021-10-09,666,0
99,Repatriated travellers,2021-10-09,13,0
1,Canada,2021-10-09,1659065,12
59,British Columbia,2021-10-10,193728,0
48,Alberta,2021-10-10,310399,0
47,Saskatchewan,2021-10-10,72033,1
46,Manitoba,2021-10-10,61576,2
35,Ontario,2021-10-10,591866,2
24,Quebec,2021-10-10,415787,3
10,Newfoundland and Labrador,2021-10-10,1848,0
13,New Brunswick,2021-10-10,5160,2
12,Nova Scotia,2021-10-10,6961,0
11,Prince Edward Island,2021-10-10,306,0
60,Yukon,2021-10-10,796,0
61,Northwest Territories,2021-10-10,1456,0
62,Nunavut,2021-10-10,666,0
99,Repatriated travellers,2021-10-10,13,0
1,Canada,2021-10-10,1662595,10
59,British Columbia,2021-10-11,194196,0
48,Alberta,2021-10-11,311027,0
47,Saskatchewan,2021-10-11,72458,4
46,Manitoba,2021-10-11,61655,0
35,Ontario,2021-10-11,592324,2
24,Quebec,2021-10-11,416267,5
10,Newfoundland and Labrador,2021-10-11,1848,0
13,New Brunswick,2021-10-11,5258,1
12,Nova Scotia,2021-10-11,6977,0
11,Prince Edward Island,2021-10-11,306,0
60,Yukon,2021-10-11,796,0
61,Northwest Territories,2021-10-11,1456,0
62,Nunavut,2021-10-11,671,0
99,Repatriated travellers,2021-10-11,13,0
1,Canada,2021-10-11,1665252,12
59,British Columbia,2021-10-12,194581,28
48,Alberta,2021-10-12,311633,33
47,Saskatchewan,2021-10-12,72730,2
46,Manitoba,2021-10-12,61721,2
35,Ontario,2021-10-12,592714,0
24,Quebec,2021-10-12,416676,2
10,Newfoundland and Labrador,2021-10-12,1869,2
13,New Brunswick,2021-10-12,5367,0
12,Nova Scotia,2021-10-12,7011,0
11,Prince Edward Island,2021-10-12,309,0
60,Yukon,2021-10-12,824,0
61,Northwest Territories,2021-10-12,1456,0
62,Nunavut,2021-10-12,671,0
99,Repatriated travellers,2021-10-12,13,0
1,Canada,2021-10-12,1667575,69
59,British Columbia,2021-10-13,195186,4
48,Alberta,2021-10-13,312285,38
47,Saskatchewan,2021-10-13,73035,11
46,Manitoba,2021-10-13,61789,0
35,Ontario,2021-10-13,593020,12
24,Quebec,2021-10-13,417188,7
10,Newfoundland and Labrador,2021-10-13,1873,0
13,New Brunswick,2021-10-13,5449,5
12,Nova Scotia,2021-10-13,7033,0
11,Prince Edward Island,2021-10-13,309,0
60,Yukon,2021-10-13,827,0
61,Northwest Territories,2021-10-13,1537,1
62,Nunavut,2021-10-13,671,0
99,Repatriated travellers,2021-10-13,13,0
1,Canada,2021-10-13,1670215,78
59,British Columbia,2021-10-14,195766,9
48,Alberta,2021-10-14,313201,29
47,Saskatchewan,2021-10-14,73350,5
46,Manitoba,2021-10-14,61900,2
35,Ontario,2021-10-14,593437,3
24,Quebec,2021-10-14,417832,2
10,Newfoundland and Labrador,2021-10-14,1877,0
13,New Brunswick,2021-10-14,5582,2
12,Nova Scotia,2021-10-14,7059,0
11,Prince Edward Island,2021-10-14,309,0
60,Yukon,2021-10-14,831,0
61,Northwest Territories,2021-10-14,1580,2
62,Nunavut,2021-10-14,671,0
99,Repatriated travellers,2021-10-14,13,0
1,Canada,2021-10-14,1673408,54
59,British Columbia,2021-10-15,196433,13
48,Alberta,2021-10-15,314252,16
47,Saskatchewan,2021-10-15,73662,4
46,Manitoba,2021-10-15,61987,4
35,Ontario,2021-10-15,593933,2
24,Quebec,2021-10-15,418508,6
10,Newfoundland and Labrador,2021-10-15,1881,0
13,New Brunswick,2021-10-15,5669,2
12,Nova Scotia,2021-10-15,7077,0
11,Prince Edward Island,2021-10-15,312,0
60,Yukon,2021-10-15,831,0
61,Northwest Territories,2021-10-15,1617,0
62,Nunavut,2021-10-15,671,0
99,Repatriated travellers,2021-10-15,13,0
1,Canada,2021-10-15,1676846,47
59,British Columbia,2021-10-16,197186,0
48,Alberta,2021-10-16,315035,0
47,Saskatchewan,2021-10-16,74074,3
46,Manitoba,2021-10-16,62091,0
35,Ontario,2021-10-16,594419,4
24,Quebec,2021-10-16,419187,3
10,Newfoundland and Labrador,2021-10-16,1881,0
13,New Brunswick,2021-10-16,5735,3
12,Nova Scotia,2021-10-16,7114,0
11,Prince Edward Island,2021-10-16,312,0
60,Yukon,2021-10-16,837,0
61,Northwest Territories,2021-10-16,1638,0
62,Nunavut,2021-10-16,671,0
99,Repatriated travellers,2021-10-16,13,0
1,Canada,2021-10-16,1680193,13
59,British Columbia,2021-10-17,197835,0
48,Alberta,2021-10-17,315826,0
47,Saskatchewan,2021-10-17,74394,5
46,Manitoba,2021-10-17,62170,0
35,Ontario,2021-10-17,594862,0
24,Quebec,2021-10-17,419719,4
10,Newfoundland and Labrador,2021-10-17,1881,0
13,New Brunswick,2021-10-17,5793,3
12,Nova Scotia,2021-10-17,7133,0
11,Prince Edward Island,2021-10-17,312,0
60,Yukon,2021-10-17,837,0
61,Northwest Territories,2021-10-17,1638,0
62,Nunavut,2021-10-17,674,0
99,Repatriated travellers,2021-10-17,13,0
1,Canada,2021-10-17,1683087,12
59,British Columbia,2021-10-18,198278,26
48,Alberta,2021-10-18,316433,30
47,Saskatchewan,2021-10-18,74669,4
46,Manitoba,2021-10-18,62230,1
35,Ontario,2021-10-18,595235,2
24,Quebec,2021-10-18,420129,5
10,Newfoundland and Labrador,2021-10-18,1889,2
13,New Brunswick,2021-10-18,5846,1
12,Nova Scotia,2021-10-18,7155,0
11,Prince Edward Island,2021-10-18,312,0
60,Yukon,2021-10-18,858,0
61,Northwest Territories,2021-10-18,1638,0
62,Nunavut,2021-10-18,674,0
99,Repatriated travellers,2021-10-18,13,0
1,Canada,2021-10-18,1685359,71
59,British Columbia,2021-10-19,198838,5
48,Alberta,2021-10-19,316964,12
47,Saskatchewan,2021-10-19,74939,8
46,Manitoba,2021-10-19,62332,3
35,Ontario,2021-10-19,595563,4
24,Quebec,2021-10-19,420471,4
10,Newfoundland and Labrador,2021-10-19,1889,0
13,New Brunswick,2021-10-19,5896,3
12,Nova Scotia,2021-10-19,7161,0
11,Prince Edward Island,2021-10-19,315,0
60,Yukon,2021-10-19,867,0
61,Northwest Territories,2021-10-19,1694,0
62,Nunavut,2021-10-19,674,0
99,Repatriated travellers,2021-10-19,13,0
1,Canada,2021-10-19,1687616,39
59,British Columbia,2021-10-20,199534,6
48,Alberta,2021-10-20,317750,18
47,Saskatchewan,2021-10-20,75185,5
46,Manitoba,2021-10-20,62377,1
35,Ontario,2021-10-20,595867,4
24,Quebec,2021-10-20,420929,2
10,Newfoundland and Labrador,2021-10-20,1898,0
13,New Brunswick,2021-10-20,5965,5
12,Nova Scotia,2021-10-20,7166,0
11,Prince Edward Island,2021-10-20,315,0
60,Yukon,2021-10-20,873,0
61,Northwest Territories,2021-10-20,1712,0
62,Nunavut,2021-10-20,674,0
99,Repatriated travellers,2021-10-20,13,0
1,Canada,2021-10-20,1690258,41
59,British Columbia,2021-10-21,200249,4
48,Alberta,2021-10-21,318520,8
47,Saskatchewan,2021-10-21,75540,2
46,Manitoba,2021-10-21,62469,0
35,Ontario,2021-10-21,596280,4
24,Quebec,2021-10-21,421357,3
10,Newfoundland and Labrador,2021-10-21,1898,0
13,New Brunswick,2021-10-21,6032,2
12,Nova Scotia,2021-10-21,7185,0
11,Prince Edward Island,2021-10-21,315,0
60,Yukon,2021-10-21,874,0
61,Northwest Territories,2021-10-21,1746,0
62,Nunavut,2021-10-21,674,0
99,Repatriated travellers,2021-10-21,13,0
1,Canada,2021-10-21,1693152,23
59,British Columbia,2021-10-22,200898,13
48,Alberta,2021-10-22,319176,12
47,Saskatchewan,2021-10-22,75842,12
46,Manitoba,2021-10-22,62588,0
35,Ontario,2021-10-22,596772,12
24,Quebec,2021-10-22,421791,8
10,Newfoundland and Labrador,2021-10-22,1928,0
13,New Brunswick,2021-10-22,6072,5
12,Nova Scotia,2021-10-22,7208,0
11,Prince Edward Island,2021-10-22,315,0
60,Yukon,2021-10-22,874,0
61,Northwest Territories,2021-10-22,1763,0
62,Nunavut,2021-10-22,674,0
99,Repatriated travellers,2021-10-22,13,0
1,Canada,2021-10-22,1695914,62
59,British Columbia,2021-10-23,201511,0
48,Alberta,2021-10-23,319885,0
47,Saskatchewan,2021-10-23,76074,5
46,Manitoba,2021-10-23,62695,0
35,Ontario,2021-10-23,597145,6
24,Quebec,2021-10-23,422242,4
10,Newfoundland and Labrador,2021-10-23,1928,0
13,New Brunswick,2021-10-23,6112,1
12,Nova Scotia,2021-10-23,7208,0
11,Prince Edward Island,2021-10-23,315,0
60,Yukon,2021-10-23,877,0
61,Northwest Territories,2021-10-23,1786,0
62,Nunavut,2021-10-23,674,0
99,Repatriated travellers,2021-10-23,13,0
1,Canada,2021-10-23,1698465,16
59,British Columbia,2021-10-24,202040,0
48,Alberta,2021-10-24,320400,0
47,Saskatchewan,2021-10-24,76311,0
46,Manitoba,2021-10-24,62844,0
35,Ontario,2021-10-24,597515,1
24,Quebec,2021-10-24,422671,2
10,Newfoundland and Labrador,2021-10-24,1928,0
13,New Brunswick,2021-10-24,6163,1
12,Nova Scotia,2021-10-24,7208,0
11,Prince Edward Island,2021-10-24,315,0
60,Yukon,2021-10-24,877,0
61,Northwest Territories,2021-10-24,1786,0
62,Nunavut,2021-10-24,674,0
99,Repatriated travellers,2021-10-24,13,0
1,Canada,2021-10-24,1700745,4
59,British Columbia,2021-10-25,202516,20
48,Alberta,2021-10-25,320768,25
47,Saskatchewan,2021-10-25,76481,0
46,Manitoba,2021-10-25,62907,2
35,Ontario,2021-10-25,597841,0
24,Quebec,2021-10-25,422995,5
10,Newfoundland and Labrador,2021-10-25,1964,0
13,New Brunswick,2021-10-25,6185,3
12,Nova Scotia,2021-10-25,7265,1
11,Prince Edward Island,2021-10-25,315,0
60,Yukon,2021-10-25,891,0
61,Northwest Territories,2021-10-25,1786,0
62,Nunavut,2021-10-25,674,0
99,Repatriated travellers,2021-10-25,13,0
1,Canada,2021-10-25,1702601,56
59,British Columbia,2021-10-26,202973,2
48,Alberta,2021-10-26,321210,12
47,Saskatchewan,2021-10-26,76607,10
46,Manitoba,2021-10-26,62977,0
35,Ontario,2021-10-26,598110,6
24,Quebec,2021-10-26,423335,4
10,Newfoundland and Labrador,2021-10-26,1964,0
13,New Brunswick,2021-10-26,6206,0
12,Nova Scotia,2021-10-26,7272,1
11,Prince Edward Island,2021-10-26,315,0
60,Yukon,2021-10-26,892,0
61,Northwest Territories,2021-10-26,1826,0
62,Nunavut,2021-10-26,674,0
99,Repatriated travellers,2021-10-26,13,0
1,Canada,2021-10-26,1704374,35
59,British Columbia,2021-10-27,203572,6
48,Alberta,2021-10-27,321855,10
47,Saskatchewan,2021-10-27,76830,5
46,Manitoba,2021-10-27,63085,3
35,Ontario,2021-10-27,598431,10
24,Quebec,2021-10-27,423813,4
10,Newfoundland and Labrador,2021-10-27,1984,1
13,New Brunswick,2021-10-27,6263,1
12,Nova Scotia,2021-10-27,7298,0
11,Prince Edward Island,2021-10-27,317,0
60,Yukon,2021-10-27,892,0
61,Northwest Territories,2021-10-27,1843,1
62,Nunavut,2021-10-27,674,0
99,Repatriated travellers,2021-10-27,13,0
1,Canada,2021-10-27,1706870,41
59,British Columbia,2021-10-28,204330,10
48,Alberta,2021-10-28,322386,12
47,Saskatchewan,2021-10-28,77067,11
46,Manitoba,2021-10-28,63212,4
35,Ontario,2021-10-28,598840,3
24,Quebec,2021-10-28,424291,5
10,Newfoundland and Labrador,2021-10-28,1984,0
13,New Brunswick,2021-10-28,6332,2
12,Nova Scotia,2021-10-28,7328,0
11,Prince Edward Island,2021-10-28,317,0
60,Yukon,2021-10-28,902,0
61,Northwest Territories,2021-10-28,1860,0
62,Nunavut,2021-10-28,674,0
99,Repatriated travellers,2021-10-28,13,0
1,Canada,2021-10-28,1709536,47
59,British Columbia,2021-10-29,204914,9
48,Alberta,2021-10-29,322989,8
47,Saskatchewan,2021-10-29,77305,3
46,Manitoba,2021-10-29,63353,2
35,Ontario,2021-10-29,599259,0
24,Quebec,2021-10-29,424802,1
10,Newfoundland and Labrador,2021-10-29,1992,0
13,New Brunswick,2021-10-29,6380,0
12,Nova Scotia,2021-10-29,7354,0
11,Prince Edward Island,2021-10-29,317,0
60,Yukon,2021-10-29,913,0
61,Northwest Territories,2021-10-29,1863,1
62,Nunavut,2021-10-29,674,0
99,Repatriated travellers,2021-10-29,13,0
1,Canada,2021-10-29,1712128,24
59,British Columbia,2021-10-30,205482,0
48,Alberta,2021-10-30,323522,0
47,Saskatchewan,2021-10-30,77494,4
46,Manitoba,2021-10-30,63450,1
35,Ontario,2021-10-30,599615,4
24,Quebec,2021-10-30,425393,2
10,Newfoundland and Labrador,2021-10-30,1992,0
13,New Brunswick,2021-10-30,6413,2
12,Nova Scotia,2021-10-30,7354,0
11,Prince Edward Island,2021-10-30,317,0
60,Yukon,2021-10-30,921,0
61,Northwest Territories,2021-10-30,1863,0
62,Nunavut,2021-10-30,674,0
99,Repatriated travellers,2021-10-30,13,0
1,Canada,2021-10-30,1714503,13
59,British Columbia,2021-10-31,205952,0
48,Alberta,2021-10-31,323857,0
47,Saskatchewan,2021-10-31,77664,1
46,Manitoba,2021-10-31,63592,0
35,Ontario,2021-10-31,599955,2
24,Quebec,2021-10-31,425960,1
10,Newfoundland and Labrador,2021-10-31,1992,0
13,New Brunswick,2021-10-31,6445,1
12,Nova Scotia,2021-10-31,7354,0
11,Prince Edward Island,2021-10-31,317,0
60,Yukon,2021-10-31,921,0
61,Northwest Territories,2021-10-31,1863,0
62,Nunavut,2021-10-31,674,0
99,Repatriated travellers,2021-10-31,13,0
1,Canada,2021-10-31,1716559,5
59,British Columbia,2021-11-01,206284,25
48,Alberta,2021-11-01,324199,18
47,Saskatchewan,2021-11-01,77793,3
46,Manitoba,2021-11-01,63682,1
35,Ontario,2021-11-01,600377,3
24,Quebec,2021-11-01,426457,2
10,Newfoundland and Labrador,2021-11-01,1994,0
13,New Brunswick,2021-11-01,6476,0
12,Nova Scotia,2021-11-01,7413,1
11,Prince Edward Island,2021-11-01,319,0
60,Yukon,2021-11-01,944,0
61,Northwest Territories,2021-11-01,1871,0
62,Nunavut,2021-11-01,674,0
99,Repatriated travellers,2021-11-01,13,0
1,Canada,2021-11-01,1718496,53
59,British Columbia,2021-11-02,206690,5
48,Alberta,2021-11-02,324514,8
47,Saskatchewan,2021-11-02,77902,5
46,Manitoba,2021-11-02,63803,1
35,Ontario,2021-11-02,600708,7
24,Quebec,2021-11-02,426947,6
10,Newfoundland and Labrador,2021-11-02,1994,0
13,New Brunswick,2021-11-02,6516,1
12,Nova Scotia,2021-11-02,7424,0
11,Prince Edward Island,2021-11-02,319,0
60,Yukon,2021-11-02,965,0
61,Northwest Territories,2021-11-02,1880,0
62,Nunavut,2021-11-02,674,0
99,Repatriated travellers,2021-11-02,13,0
1,Canada,2021-11-02,1720349,33
59,British Columbia,2021-11-03,207120,6
48,Alberta,2021-11-03,325001,14
47,Saskatchewan,2021-11-03,78074,2
46,Manitoba,2021-11-03,63929,2
35,Ontario,2021-11-03,601086,5
24,Quebec,2021-11-03,427472,8
10,Newfoundland and Labrador,2021-11-03,1995,0
13,New Brunswick,2021-11-03,6576,1
12,Nova Scotia,2021-11-03,7462,0
11,Prince Edward Island,2021-11-03,320,0
60,Yukon,2021-11-03,965,0
61,Northwest Territories,2021-11-03,1886,0
62,Nunavut,2021-11-03,674,0
99,Repatriated travellers,2021-11-03,13,0
1,Canada,2021-11-03,1722573,38
59,British Columbia,2021-11-04,207716,8
48,Alberta,2021-11-04,325517,4
47,Saskatchewan,2021-11-04,78262,0
46,Manitoba,2021-11-04,64083,2
35,Ontario,2021-11-04,601524,5
24,Quebec,2021-11-04,428060,0
10,Newfoundland and Labrador,2021-11-04,1995,0
13,New Brunswick,2021-11-04,6615,1
12,Nova Scotia,2021-11-04,7512,0
11,Prince Edward Island,2021-11-04,320,0
60,Yukon,2021-11-04,973,0
61,Northwest Territories,2021-11-04,1886,0
62,Nunavut,2021-11-04,674,0
99,Repatriated travellers,2021-11-04,13,0
1,Canada,2021-11-04,1725150,20
59,British Columbia,2021-11-05,208265,1
48,Alberta,2021-11-05,325983,5
47,Saskatchewan,2021-11-05,78403,2
46,Manitoba,2021-11-05,64207,3
35,Ontario,2021-11-05,602087,5
24,Quebec,2021-11-05,428631,1
10,Newfoundland and Labrador,2021-11-05,2003,0
